REPORT_DAT,SHIFT,OFFENSE,METHOD,BLOCK,DISTRICT,PSA,WARD,ANC,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,CCN,XBLOCK,YBLOCK,START_DATE,END_DATE
11/7/2014 9:15:00 AM,DAY,BURGLARY,OTHERS,3900 - 4099 BLOCK OF TUNLAW ROAD NW,2,204,3,3B,Cluster 14,000702 1,000702,Precinct 11,14172646,393111,139779,11/5/2014 12:00:00 PM,11/5/2014 3:30:00 PM
11/7/2014 10:30:00 AM,DAY,ROBBERY,OTHERS,3814 - 3989 BLOCK OF CHESAPEAKE STREET NW,2,202,3,3E,Cluster 11,001100 4,001100,Precinct 32,14172711,393348,142539,11/7/2014 10:06:00 AM,11/7/2014 10:14:00 AM
6/7/2015 2:45:00 PM,DAY,THEFT/OTHER,OTHERS,4500 - 4599 BLOCK OF FORT DRIVE NW,2,202,3,3E,Cluster 11,001100 4,001100,Precinct 32,15084562,393194,142322,6/7/2015 1:45:00 PM,6/7/2015 2:20:00 PM
8/5/2015 9:17:00 AM,DAY,THEFT F/AUTO,OTHERS,2700 - 2799 BLOCK OF WOODLEY PLACE NW,2,204,3,3C,Cluster 15,000501 1,000501,Precinct 136,15120349,395486,139856,8/4/2015 7:00:00 PM,8/5/2015 7:10:00 AM
8/5/2015 9:30:00 AM,DAY,THEFT/OTHER,OTHERS,3200 - 3299 BLOCK OF CLEVELAND AVENUE NW,2,204,3,3C,Cluster 15,000502 1,000502,Precinct 12,15120372,394433,140044,8/4/2015 2:00:00 PM,8/5/2015 8:30:00 AM
8/28/2015 4:54:23 PM,EVENING,THEFT F/AUTO,OTHERS,2600 - 2699 BLOCK OF WOODLEY PLACE NW,2,204,3,3C,Cluster 15,000501 1,000501,Precinct 136,15134533,395594,139617,8/28/2015 2:54:22 PM,8/28/2015 4:27:38 PM
9/23/2015 8:04:02 AM,DAY,THEFT/OTHER,OTHERS,4000 - 4299 BLOCK OF CATHEDRAL AVENUE NW,2,205,3,3D,Cluster 14,000801 3,000801,Precinct 10,15150017,392960,140270,9/20/2015 1:30:14 PM,9/20/2015 1:50:24 PM
10/6/2015 10:21:35 AM,DAY,THEFT F/AUTO,OTHERS,3600 - 3699 BLOCK OF JOCELYN STREET NW,2,201,3,3G,Cluster 10,001402 3,001402,Precinct 50,15158218,394016,143533,10/5/2015 10:00:14 PM,10/6/2015 8:30:25 AM
10/17/2015 6:53:33 PM,EVENING,THEFT/OTHER,OTHERS,4300 - 4326 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001002 3,001002,Precinct 30,15165283,393227,141918,10/15/2015 6:30:25 PM,10/15/2015 6:55:14 PM
5/9/2015 2:15:00 AM,MIDNIGHT,THEFT/OTHER,OTHERS,5400 - 5419 BLOCK OF CONNECTICUT AVENUE NW,2,201,3,3G,Cluster 10,001100 1,001100,Precinct 32,15066729,393619,143740,5/9/2015 2:08:00 AM,5/9/2015 2:08:00 AM
6/2/2015 7:00:00 PM,EVENING,THEFT/OTHER,OTHERS,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,15081602,392607,143559,6/2/2015 6:00:00 PM,6/2/2015 6:01:00 PM
7/7/2015 10:12:00 PM,EVENING,THEFT/OTHER,OTHERS,5210 - 5299 BLOCK OF LOUGHBORO ROAD NW,2,205,3,3D,Cluster 13,000901 1,000901,Precinct 8,15102739,390546,140878,7/7/2015 10:38:00 AM,7/7/2015 10:54:00 AM
6/26/2015 2:33:00 PM,DAY,THEFT F/AUTO,OTHERS,4000 - 4099 BLOCK OF BRANDYWINE STREET NW,2,202,3,3E,Cluster 11,001100 4,001100,Precinct 32,15096228,393102,142423,6/26/2015 12:45:00 PM,6/26/2015 2:30:00 PM
2/7/2015 11:58:00 AM,DAY,THEFT/OTHER,OTHERS,5100 - 5199 BLOCK OF CONNECTICUT AVENUE NW,2,201,3,3G,Cluster 10,001100 3,001100,Precinct 32,15018915,393866,143193,2/6/2015 3:30:00 PM,2/6/2015 4:20:00 PM
3/18/2015 12:55:00 PM,DAY,THEFT F/AUTO,OTHERS,3000 - 3199 BLOCK OF CONNECTICUT AVENUE NW,2,204,3,3C,Cluster 15,000502 2,000502,Precinct 26,15037764,395188,140277,3/18/2015 12:53:00 PM,3/18/2015 12:54:00 PM
4/17/2015 6:35:00 AM,MIDNIGHT,THEFT F/AUTO,OTHERS,3100 - 3199 BLOCK OF 45TH STREET NW,2,205,3,3D,Cluster 13,000801 3,000801,Precinct 10,15054073,392314,140448,4/17/2015 6:15:00 AM,4/17/2015 6:21:00 AM
4/17/2015 7:46:00 AM,DAY,THEFT F/AUTO,OTHERS,2500 - 2880 BLOCK OF PORTER STREET NW,2,203,3,3C,Cluster 15,001302 2,001302,Precinct 34,15054094,395175,140861,4/16/2015 11:30:00 PM,4/17/2015 7:36:00 AM
4/17/2015 12:04:00 PM,DAY,BURGLARY,OTHERS,5800 - 5839 BLOCK OF CHEVY CHASE PARKWAY NW,2,201,3,3G,Cluster 10,001401 2,001401,Precinct 50,15054195,393616,144377,4/17/2015 9:45:00 AM,4/17/2015 12:04:00 PM
4/17/2015 1:59:00 PM,DAY,THEFT/OTHER,OTHERS,4200 - 4399 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3F,Cluster 12,001200 4,001200,Precinct 33,15054241,394459,141888,4/15/2015 8:00:00 AM,4/15/2015 9:00:00 AM
11/19/2014 10:00:00 AM,DAY,THEFT F/AUTO,OTHERS,2200 - 2399 BLOCK OF 39TH PLACE NW,2,204,3,3B,Cluster 14,000300 4,000300,Precinct 11,14179275,393243.39,139120.32,11/18/2014 8:00:00 PM,11/19/2014 8:45:00 AM
11/19/2014 9:40:00 AM,DAY,THEFT F/AUTO,OTHERS,3014 - 3099 BLOCK OF NEW MEXICO AVENUE NW,2,205,3,3D,Cluster 13,000801 3,000801,Precinct 10,14179301,392689,140330,11/19/2014 9:38:00 AM,11/19/2014 9:40:00 AM
11/19/2014 5:39:00 PM,EVENING,THEFT F/AUTO,OTHERS,4500 - 4529 BLOCK OF 32ND STREET NW,2,203,3,3F,Cluster 12,001301 1,001301,Precinct 138,14179526,394412.75,142279.99,11/9/2014 6:00:00 PM,11/18/2014 8:00:00 PM
7/12/2015 4:07:00 PM,EVENING,MOTOR VEHICLE THEFT,OTHERS,4500 - 4599 BLOCK OF FORT DRIVE NW,2,202,3,3E,Cluster 11,001100 4,001100,Precinct 32,15105767,393194,142322,7/12/2015 2:45:00 PM,7/12/2015 4:05:00 PM
7/12/2015 5:34:00 PM,EVENING,THEFT F/AUTO,OTHERS,4500 - 4599 BLOCK OF ALTON PLACE NW,2,202,3,3E,Cluster 11,001001 6,001001,Precinct 30,15105807,392231.15,142137.42,7/11/2015 10:45:00 PM,7/12/2015 11:30:00 AM
7/24/2015 10:29:00 AM,DAY,THEFT/OTHER,OTHERS,4500 - 4599 BLOCK OF 40TH STREET NW,2,202,3,3E,Cluster 11,001100 4,001100,Precinct 32,15112955,393173,142324,7/24/2015 10:27:00 AM,7/24/2015 10:28:00 AM
8/16/2015 10:00:00 AM,DAY,THEFT/OTHER,OTHERS,4300 - 4326 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001002 3,001002,Precinct 30,15127224,393227,141918,8/8/2015 2:00:00 PM,8/16/2015 8:59:00 AM
8/27/2015 10:12:30 PM,EVENING,THEFT/OTHER,OTHERS,5254 - 5299 BLOCK OF WESTERN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,15134073,392360,143449,8/27/2015 6:50:12 PM,8/27/2015 8:40:24 PM
9/9/2015 3:53:05 PM,EVENING,THEFT/OTHER,OTHERS,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,15142073,392607,143559,9/9/2015 1:52:20 PM,9/9/2015 1:53:22 PM
9/9/2015 8:23:53 PM,EVENING,THEFT/OTHER,OTHERS,4300 - 4326 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001002 3,001002,Precinct 30,15142265,393227,141918,9/9/2015 7:50:59 PM,9/9/2015 8:05:34 PM
10/5/2015 9:29:05 AM,DAY,THEFT/OTHER,OTHERS,3900 - 3999 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3F,Cluster 12,000600 1,000600,Precinct 27,15157539,394694,141367,10/1/2015 2:00:15 PM,10/5/2015 8:00:56 AM
10/28/2015 5:10:12 PM,EVENING,THEFT/OTHER,OTHERS,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,15171769,392607,143559,10/28/2015 4:11:30 PM,10/28/2015 4:18:24 PM
10/28/2015 10:35:25 PM,EVENING,THEFT/OTHER,OTHERS,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,15171930,392607,143559,10/28/2015 8:27:57 PM,10/28/2015 8:36:27 PM
6/1/2015 2:52:00 PM,DAY,THEFT/OTHER,OTHERS,4200 - 4349 BLOCK OF MASSACHUSETTS AVENUE NW,2,204,3,3D,Cluster 14,000801 3,000801,Precinct 10,15080871,392798,140886,1/5/2015 11:00:00 AM,1/8/2015 10:00:00 AM
7/18/2015 7:27:00 PM,EVENING,THEFT/OTHER,OTHERS,3900 3979  BLOCK OF WATSON PLACE NW,2,204,3,3B,Cluster 14,000701 3,000701,Precinct 28,15109512,393225.16,139903.91,7/5/2015 4:00:00 PM,7/7/2015 4:00:00 PM
7/18/2015 7:16:00 PM,EVENING,BURGLARY,OTHERS,3900 - 4099 BLOCK OF DAVIS PLACE NW,2,204,3,3B,Cluster 14,000702 1,000702,Precinct 11,15109521,393159,139530,7/17/2015 7:16:00 PM,7/18/2015 6:00:00 PM
2/27/2015 7:37:00 PM,EVENING,THEFT F/AUTO,OTHERS,4300 - 4399 BLOCK OF GARRISON STREET NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,15028301,392655,143120,2/27/2015 7:20:00 PM,2/27/2015 7:27:00 PM
2/27/2015 8:15:00 PM,EVENING,THEFT F/AUTO,OTHERS,41ST STREET NW AND CHESAPEAKE STREET NW,2,202,3,3E,Cluster 11,001100 4,001100,Precinct 32,15028372,393038.69999149,142539.46000171,2/27/2015 6:15:00 PM,2/27/2015 7:30:00 PM
2/28/2015 2:00:00 AM,MIDNIGHT,THEFT/OTHER,OTHERS,5400 - 5419 BLOCK OF CONNECTICUT AVENUE NW,2,201,3,3G,Cluster 10,001100 1,001100,Precinct 32,15028464,393619.54,143740.09,2/28/2015 1:08:00 AM,2/28/2015 1:10:00 AM
4/2/2015 9:00:00 AM,DAY,THEFT F/AUTO,OTHERS,4600 - 4699 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3F,Cluster 12,001200 1,001200,Precinct 33,15045791,394190,142480,4/1/2015 7:00:00 PM,4/2/2015 8:00:00 AM
4/2/2015 12:48:00 PM,DAY,THEFT/OTHER,OTHERS,4000 - 4019 BLOCK OF CALVERT STREET NW,2,204,3,3B,Cluster 14,000300 2,000300,Precinct 11,15045893,393126,139411,4/2/2015 7:20:00 AM,4/2/2015 11:30:00 AM
4/2/2015 8:15:00 PM,EVENING,THEFT/OTHER,OTHERS,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,15046128,392607,143559,4/2/2015 8:13:00 PM,4/2/2015 8:14:00 PM
11/6/2014 1:55:00 PM,DAY,BURGLARY,OTHERS,4100 - 4199 BLOCK OF DAVENPORT STREET NW,2,202,3,3E,Cluster 11,001100 4,001100,Precinct 32,14172173,392996,142692,11/6/2014 1:52:00 PM,11/6/2014 1:52:00 PM
11/6/2014 2:37:00 PM,DAY,BURGLARY,OTHERS,2600 - 2699 BLOCK OF GARFIELD STREET NW,2,204,3,3C,Cluster 15,000502 1,000502,Precinct 26,14172184,395291,139866,11/6/2014 2:32:00 PM,11/6/2014 2:35:00 PM
6/19/2015 12:09:00 PM,DAY,THEFT/OTHER,OTHERS,3900 - 4048 BLOCK OF 52ND STREET NW,2,205,3,3D,Cluster 13,000901 2,000901,Precinct 9,15091810,391126,141425,6/19/2015 11:09:00 AM,6/19/2015 11:10:00 AM
6/29/2015 9:23:00 PM,EVENING,BURGLARY,OTHERS,3200 - 3212 BLOCK OF WISCONSIN AVENUE NW,2,204,3,3C,Cluster 14,000701 1,000701,Precinct 28,15098140,393705,140483,6/29/2015 12:01:00 AM,6/29/2015 9:00:00 PM
6/30/2015 3:14:00 PM,EVENING,THEFT/OTHER,OTHERS,3700 - 3749 BLOCK OF NEWARK STREET NW,2,204,3,3C,Cluster 14,001002 2,001002,Precinct 29,15098468,393645,140765,6/18/2015 9:46:00 AM,6/18/2015 10:41:00 AM
7/23/2015 4:49:00 PM,EVENING,MOTOR VEHICLE THEFT,OTHERS,4600 - 4699 BLOCK OF TILDEN STREET NW,2,205,3,3D,Cluster 13,000901 3,000901,Precinct 9,15112505,392051,141490,7/22/2015 8:30:00 PM,7/23/2015 10:30:00 AM
8/4/2015 5:57:00 PM,EVENING,MOTOR VEHICLE THEFT,OTHERS,4500 - 4599 BLOCK OF FORT DRIVE NW,2,202,3,3E,Cluster 11,001100 4,001100,Precinct 32,15120030,393194,142322,8/4/2015 5:15:00 PM,8/4/2015 5:45:00 PM
8/15/2015 9:08:00 PM,EVENING,THEFT/OTHER,OTHERS,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,15126753,392607,143559,8/15/2015 12:53:00 PM,8/15/2015 1:14:00 PM
8/15/2015 4:30:00 PM,EVENING,BURGLARY,OTHERS,2800 - 2929 BLOCK OF DAVENPORT STREET NW,2,203,3,3F,Cluster 12,001301 2,001301,Precinct 138,15126778,394988,142736,8/14/2015 10:30:00 PM,8/15/2015 7:30:00 AM
8/28/2015 12:40:22 PM,DAY,BURGLARY,OTHERS,5700 - 5799 BLOCK OF CHEVY CHASE PARKWAY NW,2,201,3,3G,Cluster 10,001401 2,001401,Precinct 50,15134386,393741,144269,8/28/2015 10:54:29 AM,8/28/2015 10:59:09 AM
9/22/2015 11:26:51 AM,DAY,THEFT/OTHER,OTHERS,2400 - 2798 BLOCK OF CALVERT STREET NW,2,204,3,3C,Cluster 15,000501 2,000501,Precinct 26,15149888,395288,139501,9/21/2015 7:00:14 AM,9/21/2015 11:00:36 AM
10/4/2015 1:01:33 PM,DAY,MOTOR VEHICLE THEFT,OTHERS,1804 - 1899 BLOCK OF 45TH STREET NW,2,205,3,3D,Cluster 13,000802 2,000802,Precinct 7,15157149,392679,138455,10/3/2015 6:00:36 PM,10/4/2015 10:00:03 AM
10/16/2015 7:11:32 PM,EVENING,THEFT F/AUTO,OTHERS,35TH STREET NW AND LOWELL STREET NW,2,204,3,3C,Cluster 15,000600 3,000600,Precinct 27,15164623,394049.15000843,140519.83999983,10/16/2015 3:30:59 PM,10/16/2015 5:50:39 PM
10/16/2015 7:39:49 PM,EVENING,THEFT F/AUTO,OTHERS,34TH STREET NW AND LOWELL STREET NW,2,204,3,3C,Cluster 15,000600 3,000600,Precinct 27,15164625,394244.21999261,140519.75999983,10/16/2015 3:30:49 PM,10/16/2015 5:50:39 PM
5/7/2015 6:45:00 PM,EVENING,THEFT F/AUTO,OTHERS,4000 - 4099 BLOCK OF CHESAPEAKE STREET NW,2,202,3,3E,Cluster 11,001100 4,001100,Precinct 32,15065885,393106,142539,5/7/2015 6:40:00 PM,5/7/2015 6:40:00 PM
6/13/2015 3:22:00 PM,EVENING,THEFT/OTHER,OTHERS,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,15088301,392607,143559,6/13/2015 2:56:00 PM,6/13/2015 3:00:00 PM
6/25/2015 1:55:00 PM,DAY,SEX ABUSE,OTHERS,2300 - 2315 BLOCK OF CALVERT STREET NW,2,204,3,3C,Cluster 15,000501 1,000501,Precinct 136,15095595,395583,139516,6/25/2015 1:52:00 PM,6/25/2015 1:54:00 PM
6/25/2015 4:10:00 PM,EVENING,THEFT/OTHER,OTHERS,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,15095661,392607,143559,6/25/2015 1:36:00 PM,6/25/2015 2:44:00 PM
7/6/2015 6:22:00 PM,EVENING,THEFT/OTHER,OTHERS,4500 - 4599 BLOCK OF FORT DRIVE NW,2,202,3,3E,Cluster 11,001100 4,001100,Precinct 32,15102223,393194,142322,7/6/2015 5:05:00 PM,7/6/2015 6:21:00 PM
7/6/2015 10:33:00 PM,EVENING,THEFT/OTHER,OTHERS,3700 - 3799 BLOCK OF WARREN STREET NW,2,202,3,3F,Cluster 11,001200 4,001200,Precinct 33,15102308,393627,141878,6/28/2015 6:00:00 PM,7/6/2015 7:00:00 PM
7/19/2015 12:32:00 PM,DAY,THEFT F/AUTO,OTHERS,4700 - 4799 BLOCK OF BRANDYWINE STREET NW,2,202,3,3E,Cluster 11,001001 3,001001,Precinct 31,15109929,391897,142425,7/17/2015 8:32:00 PM,7/19/2015 11:32:00 AM
3/17/2015 5:10:00 PM,EVENING,BURGLARY,OTHERS,4800 - 4899 BLOCK OF LOUGHBORO ROAD NW,2,205,3,3D,Cluster 13,000902 1,000902,Precinct 8,15037368,391788,140506,3/16/2015 9:30:00 AM,3/16/2015 2:20:00 PM
3/17/2015 10:52:00 PM,EVENING,THEFT/OTHER,OTHERS,4000 - 4299 BLOCK OF CATHEDRAL AVENUE NW,2,205,3,3D,Cluster 14,000801 3,000801,Precinct 10,15037500,392960,140270,3/17/2015 9:11:00 PM,3/17/2015 10:11:00 PM
10/26/2014 2:32:00 PM,DAY,THEFT/OTHER,OTHERS,3800 - 3899 BLOCK OF VEAZEY STREET NW,2,202,3,3F,Cluster 11,001200 4,001200,Precinct 33,14165698,393426,141789,10/26/2014 2:00:00 PM,10/26/2014 2:15:00 PM
11/18/2014 8:45:00 PM,EVENING,THEFT F/AUTO,OTHERS,3400 - 3502 BLOCK OF INTERNATIONAL DRIVE NW,2,203,3,3F,Cluster 12,001200 4,001200,Precinct 33,14179048,394352,141521,11/18/2014 5:40:00 PM,11/18/2014 8:14:00 PM
11/18/2014 11:08:00 PM,MIDNIGHT,ROBBERY,GUN,4200 - 4225 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3F,Cluster 12,001200 4,001200,Precinct 33,14179141,394517,141758,11/18/2014 11:03:00 PM,11/18/2014 11:07:00 PM
12/15/2014 2:52:00 PM,DAY,THEFT/OTHER,OTHERS,5254 - 5299 BLOCK OF WESTERN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,14192832,392360,143449,12/15/2014 2:25:00 PM,12/15/2014 2:30:00 PM
12/15/2014 5:28:00 PM,EVENING,THEFT/OTHER,OTHERS,4300 - 4449 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3F,Cluster 12,001200 4,001200,Precinct 33,14192930,394396,142025,12/15/2014 4:00:00 PM,12/15/2014 5:00:00 PM
6/30/2015 5:42:00 PM,EVENING,THEFT/OTHER,OTHERS,4000 - 4099 BLOCK OF ALBEMARLE STREET NW,2,202,3,3E,Cluster 11,001100 4,001100,Precinct 32,15098549,393133.31,142225.99,6/28/2015 7:00:00 PM,6/30/2015 5:00:00 PM
7/11/2015 9:16:00 PM,EVENING,MOTOR VEHICLE THEFT,OTHERS,2600 - 2699 BLOCK OF 39TH STREET NW,2,204,3,3B,Cluster 14,000702 1,000702,Precinct 11,15105305,393254,139610,7/11/2015 8:38:00 PM,7/11/2015 8:38:00 PM
7/12/2015 10:11:00 AM,DAY,THEFT/OTHER,OTHERS,4400 - 4499 BLOCK OF YUMA STREET NW,2,202,3,3E,Cluster 11,001001 4,001001,Precinct 30,15105614,392421,142046,7/11/2015 11:00:00 AM,7/12/2015 10:05:00 AM
8/26/2015 9:29:17 PM,EVENING,THEFT F/AUTO,OTHERS,2700 - 2799 BLOCK OF 29TH STREET NW,2,204,3,3C,Cluster 15,000502 1,000502,Precinct 26,15133423,395002,139647,8/26/2015 6:15:58 PM,8/26/2015 7:46:00 PM
9/21/2015 1:52:25 PM,DAY,BURGLARY,OTHERS,5523 - 5599 BLOCK OF CONNECTICUT AVENUE NW,2,201,3,3G,Cluster 10,001100 1,001100,Precinct 32,15149406,393473,144062,9/20/2015 7:40:20 PM,9/21/2015 8:35:17 AM
10/5/2015 9:51:50 AM,DAY,THEFT/OTHER,OTHERS,2200 - 2274 BLOCK OF CATHEDRAL AVENUE NW,2,204,3,3C,Cluster 15,000501 1,000501,Precinct 136,15157190,395579,139867,10/3/2015 12:00:11 PM,10/4/2015 8:00:37 AM
10/4/2015 4:20:34 PM,EVENING,THEFT/OTHER,OTHERS,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,15157235,392607,143559,10/4/2015 3:30:30 PM,10/4/2015 3:40:26 PM
10/15/2015 9:23:15 PM,EVENING,THEFT/OTHER,OTHERS,5000 - 5099 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3F,Cluster 10,001100 3,001100,Precinct 33,15164068,393930,143053,10/15/2015 7:30:05 PM,10/15/2015 7:40:08 PM
10/15/2015 9:37:22 PM,EVENING,THEFT F/AUTO,OTHERS,4500 - 4537 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 2,001001,Precinct 31,15164087,393070,142276,10/15/2015 9:00:01 PM,10/15/2015 9:10:59 PM
5/6/2015 4:50:00 PM,EVENING,THEFT F/AUTO,OTHERS,2500 - 2519 BLOCK OF 28TH STREET NW,2,204,3,3C,Cluster 15,000400 2,000400,Precinct 26,15065226,395290.08,139319.24,5/6/2015 2:45:00 PM,5/6/2015 4:45:00 PM
5/6/2015 5:40:00 PM,EVENING,THEFT F/AUTO,OTHERS,2800 - 2899 BLOCK OF MCGILL TERRACE NW,2,204,3,3C,Cluster 15,000400 2,000400,Precinct 26,15065242,395107,139352,5/6/2015 1:00:00 PM,5/6/2015 5:00:00 PM
5/20/2015 7:14:00 AM,DAY,THEFT F/AUTO,OTHERS,2200 - 2299 BLOCK OF 40TH PLACE NW,2,204,3,3B,Cluster 14,000300 2,000300,Precinct 11,15073220,393083,139120,5/19/2015 9:00:00 PM,5/20/2015 7:00:00 AM
5/20/2015 8:15:00 AM,DAY,THEFT F/AUTO,OTHERS,3750 - 3799 BLOCK OF BENTON STREET NW,2,204,3,3B,Cluster 14,000300 4,000300,Precinct 11,15073222,393431,139203,5/19/2015 8:30:00 PM,5/20/2015 7:00:00 AM
5/20/2015 9:27:00 AM,DAY,THEFT F/AUTO,OTHERS,2600 - 3899 BLOCK OF TUNLAW ROAD NW,2,204,3,3B,Cluster 14,000702 3,000702,Precinct 11,15073285,393364,139711,5/19/2015 7:00:00 AM,5/20/2015 8:45:00 AM
5/20/2015 1:00:00 PM,DAY,THEFT F/AUTO,OTHERS,2731 - 2899 BLOCK OF DEVONSHIRE PLACE NW,2,204,3,3C,Cluster 15,000502 2,000502,Precinct 26,15073419,394949,140320,5/20/2015 12:20:00 PM,5/20/2015 12:50:00 PM
6/24/2015 10:26:00 AM,DAY,THEFT F/AUTO,OTHERS,2600 - 2699 BLOCK OF GARFIELD STREET NW,2,204,3,3C,Cluster 15,000502 1,000502,Precinct 26,15094894,395291,139866,6/24/2015 9:00:00 AM,6/24/2015 10:00:00 AM
6/24/2015 7:09:00 PM,EVENING,THEFT/OTHER,OTHERS,4922 - 4999 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3F,Cluster 12,001100 4,001100,Precinct 33,15095171,393973,142959,6/24/2015 2:00:00 PM,6/24/2015 6:45:00 PM
3/16/2015 5:02:00 PM,EVENING,THEFT F/AUTO,OTHERS,3700 - 3743 BLOCK OF JENIFER STREET NW,2,201,3,3G,Cluster 10,001402 3,001402,Precinct 50,15036760,393839,143460,3/16/2015 2:00:00 PM,3/16/2015 4:00:00 PM
3/16/2015 7:00:00 PM,EVENING,BURGLARY,OTHERS,3700 - 3748 BLOCK OF CUMBERLAND STREET NW,2,202,3,3E,Cluster 11,001200 1,001200,Precinct 33,15036829,393705,142615,3/16/2015 3:00:00 PM,3/16/2015 3:10:00 PM
3/16/2015 7:29:00 PM,EVENING,THEFT F/AUTO,OTHERS,3201 - 3299 BLOCK OF WISCONSIN AVENUE NW,2,204,3,3C,Cluster 14,000701 1,000701,Precinct 28,15036852,393716,140572,3/15/2015 6:30:00 PM,3/15/2015 11:30:00 PM
4/28/2015 12:49:00 PM,DAY,THEFT/OTHER,OTHERS,4530 - 4599 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 2,001001,Precinct 31,15060464,393039,142375,4/28/2015 12:45:00 PM,4/28/2015 12:47:00 PM
10/25/2014 1:20:00 PM,DAY,THEFT F/AUTO,OTHERS,5600 - 5699 BLOCK OF BROAD BRANCH ROAD NW,2,201,3,3G,Cluster 10,001401 2,001401,Precinct 50,14164988,394088,144162,10/19/2014 7:00:00 PM,10/25/2014 12:30:00 PM
10/25/2014 2:00:00 PM,DAY,THEFT F/AUTO,OTHERS,2301 - 2499 BLOCK OF WISCONSIN AVENUE NW,2,204,3,3B,Cluster 14,000300 1,000300,Precinct 11,14165032,393731,139295,10/25/2014 2:00:00 PM,10/25/2014 2:00:00 PM
12/1/2014 2:55:00 PM,DAY,ROBBERY,OTHERS,5500 - 5530 BLOCK OF CONNECTICUT AVENUE NW,2,201,3,3G,Cluster 10,001100 1,001100,Precinct 32,14185412,393518,143962,12/1/2014 2:44:00 PM,12/1/2014 2:45:00 PM
6/18/2014 10:23:00 AM,DAY,THEFT F/AUTO,OTHERS,3742 - 3799 BLOCK OF KANAWHA STREET NW,2,201,3,3G,Cluster 10,001100 1,001100,Precinct 32,14401881,393608,143603,6/13/2014 2:10:00 AM,6/13/2014 10:10:00 AM
8/14/2015 4:32:00 PM,EVENING,THEFT/OTHER,OTHERS,4200 - 4349 BLOCK OF MASSACHUSETTS AVENUE NW,2,204,3,3D,Cluster 14,000801 3,000801,Precinct 10,15126107,392798,140886,8/14/2015 1:00:00 PM,8/14/2015 2:00:00 PM
8/27/2015 4:00:48 PM,EVENING,THEFT/OTHER,OTHERS,4200 - 4349 BLOCK OF MASSACHUSETTS AVENUE NW,2,204,3,3D,Cluster 14,000801 3,000801,Precinct 10,15133845,392798,140886,8/25/2015 10:00:06 PM,8/26/2015 11:00:39 AM
10/16/2015 4:58:10 PM,EVENING,ROBBERY,OTHERS,5700 - 5749 BLOCK OF CONNECTICUT AVENUE NW,2,201,3,3G,Cluster 10,001100 1,001100,Precinct 32,15164392,393374,144281,10/16/2015 11:57:31 AM,10/16/2015 3:13:33 PM
10/27/2015 12:11:26 AM,MIDNIGHT,ROBBERY,OTHERS,2500 - 2880 BLOCK OF PORTER STREET NW,2,203,3,3C,Cluster 15,001302 2,001302,Precinct 34,15170802,395175.22,140861.92,10/26/2015 11:00:12 PM,10/26/2015 11:04:16 PM
6/12/2015 8:39:00 PM,EVENING,THEFT/OTHER,OTHERS,4500 - 4537 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 2,001001,Precinct 31,15087803,393070,142276,6/12/2015 7:31:00 PM,6/12/2015 7:36:00 PM
